training_seed,task,std_key,candidate_count,sharp_cert_pass_rate,sharp_cert_pass_n,sharp_cert_pass_lower95_wilson,flip_risk_upper95_from_coverage,observed_flip_rate,flip_when_sharp_cert_fail_rate,risk_coverage_aurc
3074,Cube,0.05,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.009999999776482582,0.3333333432674408,0.00015000000000000015
3074,Cube,0.05,65,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.029999999329447746,0.75,0.0006000000000000005
3074,Cube,0.06,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.06,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.06,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.06,65,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.07,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.07,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.07,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.07,65,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.08,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3074,Cube,0.08,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3074,Cube,0.08,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.009999999776482582,0.3333333432674408,0.00015000000000000015
3074,Cube,0.08,65,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.009999999776482582,0.25,0.00020000000000000017
